Timestamp,clearsky_ghi,clearsky_dni,clearsky_dhi,ghi_clipped
2020-06-20 11:53:00,1059.9023410496256,1076.1496125944166,28.144720475393346,395.605
2020-06-20 11:58:00,1064.9419059579038,1076.363375773364,28.278541432445536,729.9925
2020-06-20 12:03:00,1069.5023976860396,1076.5551838294225,28.39964104695514,897.5849999999999
2020-06-20 12:08:00,1073.5816321658897,1076.7254495297493,28.507961323024347,758.1675
2020-06-20 12:13:00,1077.177654280552,1076.874536510489,28.6034503443434,815.8325
2020-06-20 12:18:00,1080.2887431238105,1077.002761373388,28.68606241384873,812.89
2020-06-20 12:23:00,1082.9134088963942,1077.110395144503,28.75575797130682,768.7674999999999
2020-06-20 12:28:00,1085.050396588315,1077.197664718195,28.812503691095344,591.86
2020-06-20 12:33:00,1086.6986848527984,1077.264753795857,28.856272452301027,876.9575
2020-06-20 12:38:00,1087.8574858635193,1077.3118035563189,28.887043334929103,1011.0575
2020-06-20 12:43:00,1088.5262467453572,1077.3389131035888,28.904801657894268,995.335
2020-06-20 12:48:00,1088.704648259265,1077.3461395804816,28.90953894410154,794.2975
2020-06-20 12:53:00,1088.3926054224617,1077.3334982346623,28.901252936911987,910.635
2020-06-20 12:58:00,1087.5902672826674,1077.3009624120546,28.879947594149144,768.265
2020-06-20 13:03:00,1086.2980166408704,1077.2484635387489,28.84563308073689,786.18
2020-06-20 13:08:00,1084.5164710122024,1077.1758910948795,28.79832579421532,934.8125
2020-06-20 13:13:00,1082.2464816247548,1077.083092354979,28.73804833815416,1003.1675
2020-06-20 13:18:00,1079.4891335524103,1076.9698719301257,28.66482952568072,799.52
2020-06-20 13:23:00,1076.2457468398252,1076.8359910549875,28.57870440935244,996.0425
2020-06-20 13:28:00,1072.5178732798752,1076.6811663854626,28.47971419558576,657.9325
2020-06-20 13:33:00,1068.3072992485568,1076.505068742454,28.367906319932672,462.96
2020-06-20 13:38:00,1063.6160409151844,1076.3073212460304,28.24333431989362,616.5174999999999
2020-06-20 13:43:00,1058.4463478426164,1076.0874975107374,28.10605793051696,925.68
2020-06-20 13:48:00,1052.8006969302564,1075.8451191405047,27.956142923562084,921.5925
2020-06-20 13:53:00,1046.681796835012,1075.5796533595642,27.79366122489273,907.215
2020-06-20 13:58:00,1040.0925816140038,1075.290509853014,27.618690745665504,929.2125
2020-06-20 14:03:00,1033.0362114059385,1074.9770375480305,27.4313154004235,447.66
2020-06-20 14:08:00,1025.5160741606965,1074.638521055442,27.23162515302363,326.7075
2020-06-20 14:13:00,1017.535777381211,1074.2741762311866,27.01971579734948,350.2075
2020-06-20 14:18:00,1009.0991546280628,1073.8831459210326,26.79568913003561,568.1775
2020-06-20 14:23:00,1000.2102553166858,1073.4644944140732,26.55965267954059,705.01
2020-06-20 14:28:00,990.873352041824,1073.017202111087,26.311719900642856,844.05
2020-06-20 14:33:00,981.0929292599088,1072.5401586580351,26.05200987391015,802.165
2020-06-20 14:38:00,970.8736914140228,1072.0321562633374,25.7806475214511,793.165
2020-06-20 14:43:00,960.2205519773836,1071.4918812623844,25.49776331597525,784.0525
2020-06-20 14:48:00,949.1386351228512,1070.917905351146,25.203493325125464,663.4175
2020-06-20 14:53:00,937.633278385857,1070.3086758370891,24.89797928218843,405.465
2020-06-20 14:58:00,925.710020010036,1069.6625038889565,24.58136825007125,327.38750000000005
2020-06-20 15:03:00,913.3746091353578,1068.977552631173,24.25381289183588,647.48
2020-06-20 15:08:00,900.6329908224467,1068.2518223415684,23.915471073036088,561.875
2020-06-20 15:13:00,887.4913170705644,1067.483135314831,23.566506154287595,469.7525
2020-06-20 15:18:00,873.9559309254635,1066.669117191767,23.20708656926888,563.895
2020-06-20 15:23:00,860.0333783495862,1065.807177580403,22.83738613992182,495.26
2020-06-20 15:28:00,845.7303934374988,1064.894486439919,22.4575836838618,421.1775
2020-06-20 15:33:00,831.053901456574,1063.9279484396582,22.067863095120288,609.0625
2020-06-20 15:38:00,816.0110228620603,1062.9041738873582,21.66841345076091,623.405
2020-06-20 15:43:00,800.6090573586515,1061.8194441858398,21.25942858764995,689.6775
2020-06-20 15:48:00,784.8554981105809,1060.6696745126324,20.84110747979173,459.945
2020-06-20 15:53:00,768.7580134444515,1059.4503686172163,20.4136537524638,334.5575
2020-06-20 15:58:00,752.3244621638354,1058.156569435324,19.97727608888306,398.055
2020-06-20 16:03:00,735.5628749453012,1056.7827994026047,19.532187736193578,399.0175
2020-06-20 16:08:00,718.4814709374913,1055.3229943092797,19.078606946239688,540.895
2020-06-20 16:13:00,701.0886414980491,1053.7704236297632,18.61675654371629,472.235
2020-06-20 16:18:00,683.3929565957613,1052.117599659449,18.14686409617036,457.5925
2020-06-20 16:23:00,665.4031725622099,1050.3561713746135,17.669162119839598,357.7425
2020-06-20 16:28:00,647.1282166176842,1048.476797350295,17.183887668752504,427.785
2020-06-20 16:33:00,628.5772082317583,1046.4689996368586,16.69128290193828,479.05
2020-06-20 16:38:00,609.7594429246456,1044.3209863960772,16.191594653287325,475.9225
2020-06-20 16:43:00,590.6844168616811,1042.0194453290264,15.68507508463415,437.3675
2020-06-20 16:48:00,571.3618133134178,1039.5492916665894,15.171981326218429,384.175
2020-06-20 16:53:00,551.8015320409439,1036.893370344403,14.65257625698473,327.9225
2020-06-20 16:58:00,532.0136831184141,1034.0320905487108,14.12712834054514,364.5325
2020-06-20 17:03:00,512.0086102064531,1030.9429847166282,13.595912243183363,275.58000000000004
2020-06-20 17:08:00,491.7969192552756,1027.600168918538,13.059209596038954,249.495
2020-06-20 17:13:00,471.3894863732056,1023.9736730611836,12.517309204048672,273.8075
2020-06-20 17:18:00,450.7975145003868,1020.0286167371808,11.970508550864224,293.545
2020-06-20 17:23:00,430.03255729859615,1015.724169897246,11.41911443322391,277.32000000000005
2020-06-20 17:28:00,409.1066014331242,1011.0122513988888,10.863445145871594,246.0975
2020-06-20 17:33:00,388.0321239010533,1005.8358634614424,10.303832003855405,237.325
2020-06-20 17:38:00,366.822220506795,1000.126964388439,9.740622754076467,224.06
2020-06-20 17:43:00,345.49072861624325,993.8036989088506,9.174184834911046,224.7525
2020-06-20 17:48:00,324.0524290281132,986.7667764285447,8.604910736716192,229.115
2020-06-20 17:53:00,302.5233204770589,978.8946714733664,8.033225291004499,206.6725
